,SW,PHIF,VSH
16137,0.217,0.16,0.306
14229,1.0,0.059000000000000004,0.691
129,0.8891,0.1859,0.2079
3542,1.0,0.09300000000000001,0.3461
16886,0.19699999999999998,0.195,0.289
20650,0.114,0.256,0.145
16555,0.109,0.204,0.245
21751,0.5,0.221,0.040999999999999995
4132,0.2085,0.21,0.0267
13543,0.271,0.19699999999999998,0.168
25095,1.0,0.02,0.439
1703,1.0,0.1397,0.2545
15879,0.564,0.113,0.502
14809,1.0,0.081,0.335
27506,0.965,0.18,0.209
7521,0.2611,0.2172,0.3624
9557,0.1934,0.2209,0.1946
621,0.9273,0.1851,0.2949
12122,1.0,0.0304,0.2841
26753,0.315,0.215,0.21100000000000002
646,0.9577,0.1662,0.3174
21926,0.452,0.21100000000000002,0.084
8773,0.4818,0.2306,0.3532
7661,0.2414,0.2645,0.23600000000000002
27155,0.35600000000000004,0.18899999999999997,0.057999999999999996
23122,0.125,0.256,0.15
25675,0.14800000000000002,0.244,0.142
2035,1.0,0.0222,0.3242
6733,0.3258,0.2336,0.1606
16701,0.19,0.15,0.34299999999999997
25182,1.0,0.073,0.638
27174,0.371,0.191,0.064
14877,0.828,0.087,0.182
26162,0.12300000000000001,0.218,0.043
11288,0.2359,0.2391,0.1385
26459,0.233,0.183,0.183
1241,1.0,0.1104,0.2286
22136,0.447,0.20600000000000002,0.11900000000000001
9963,0.3175,0.2255,0.2788
26963,0.507,0.184,0.035
26580,0.299,0.17300000000000001,0.221
27317,1.0,0.02,0.273
25492,0.188,0.215,0.122
20898,0.18,0.22,0.245
22466,0.132,0.254,0.168
26851,0.573,0.203,0.297
24368,1.0,0.095,0.33399999999999996
27000,0.375,0.203,0.047
3048,1.0,0.0474,0.3149
6648,0.3041,0.2505,0.3004
11185,0.1627,0.2213,0.1481
23912,0.258,0.213,0.22699999999999998
239,1.0,0.1906,0.0693
9932,0.3442,0.2179,0.3351
12076,1.0,0.043,0.4541
2347,0.3164,0.2488,0.1245
24403,1.0,0.057999999999999996,0.304
23972,0.165,0.188,0.11800000000000001
10538,0.3995,0.2199,0.3313
2307,0.5264,0.1511,0.1286
197,1.0,0.0873,0.4065
6266,0.9006,0.1818,0.4677
26103,0.975,0.096,0.5429999999999999
11784,0.2528,0.2021,0.0973
5870,0.6903,0.2573,0.2098
11220,0.1609,0.2245,0.0956
1501,1.0,0.1056,0.2824
21835,0.342,0.21100000000000002,0.066
16250,0.267,0.16699999999999998,0.258
19522,0.109,0.235,0.057999999999999996
26821,0.619,0.13699999999999998,0.316
9746,0.2568,0.2117,0.2412
9772,0.2536,0.2226,0.2434
5155,0.9206,0.0959,0.6298
9567,0.2096,0.22399999999999998,0.2471
19840,1.0,0.05,0.466
24179,1.0,0.091,0.525
17011,0.44,0.19699999999999998,0.255
12648,0.95,0.055999999999999994,0.48100000000000004
13545,0.326,0.191,0.20800000000000002
3789,0.9731,0.1111,0.3885
3244,1.0,0.06,0.3273
26771,0.321,0.204,0.21899999999999997
21652,0.309,0.21100000000000002,0.04
22515,0.134,0.244,0.17800000000000002
13261,0.366,0.201,0.215
22007,0.435,0.217,0.099
2429,1.0,0.1254,0.341
12790,0.648,0.21899999999999997,0.387
10035,0.3175,0.2195,0.2419
26260,0.248,0.21899999999999997,0.055
6286,0.8157,0.1761,0.4451
25044,1.0,0.068,0.594
3162,1.0,0.0751,0.4121
7765,0.8326,0.0459,0.4004
12672,0.261,0.128,0.05
19323,1.0,0.036000000000000004,0.298
19716,0.106,0.233,0.076
2430,1.0,0.1049,0.3597
10406,0.3284,0.2269,0.2693
11181,0.1687,0.2318,0.1323
3876,0.9247,0.1155,0.2977
16304,0.228,0.23600000000000002,0.324
20838,1.0,0.046,0.382
22913,0.375,0.191,0.299
1885,1.0,0.0514,0.6838
27571,0.9209999999999999,0.23399999999999999,0.08900000000000001
1353,1.0,0.0717,0.3946
15900,0.366,0.19,0.408
15863,0.779,0.075,0.483
12585,1.0,0.054000000000000006,0.278
1089,1.0,0.0859,0.2205
22867,0.215,0.23800000000000002,0.266
26081,0.495,0.152,0.39399999999999996
11745,0.2922,0.1797,0.1067
24634,0.6940000000000001,0.14400000000000002,0.303
1721,1.0,0.1199,0.2801
881,1.0,0.0691,0.3855
1239,1.0,0.1079,0.2947
13414,0.29600000000000004,0.244,0.18899999999999997
7613,0.27,0.2224,0.1113
6770,0.3691,0.2526,0.3372
22618,0.162,0.233,0.18899999999999997
12860,0.16899999999999998,0.209,0.037000000000000005
22701,0.149,0.239,0.159
24361,1.0,0.09300000000000001,0.33
13866,1.0,0.09300000000000001,0.727
27134,0.42200000000000004,0.19,0.044000000000000004
6383,0.8993,0.1719,0.3109
590,1.0,0.0406,0.2285
11488,0.1317,0.1556,0.1379
24157,1.0,0.028999999999999998,0.5770000000000001
16108,0.205,0.16899999999999998,0.243
27144,0.33799999999999997,0.204,0.063
3795,0.968,0.1117,0.3704
15120,0.12,0.245,0.094
13854,0.9890000000000001,0.084,0.5760000000000001
20377,0.11199999999999999,0.254,0.111
23924,0.19899999999999998,0.192,0.196
22603,0.135,0.24600000000000002,0.198
27697,0.917,0.221,0.255
13469,0.266,0.19899999999999998,0.111
13699,0.47600000000000003,0.25,0.266
4784,1.0,0.0323,0.3401
8042,0.1061,0.2331,0.0096
22738,0.14,0.243,0.17600000000000002
22725,0.13699999999999998,0.24600000000000002,0.182
3991,0.9990000000000001,0.1177,0.2275
25477,0.20800000000000002,0.20800000000000002,0.16899999999999998
2968,1.0,0.0386,0.2222
13516,0.19,0.192,0.094
25300,0.172,0.201,0.171
6305,0.3968,0.1157,0.4396
1150,1.0,0.0957,0.2846
7197,0.4322,0.1257,0.3274
20904,0.182,0.2,0.226
2356,0.2949,0.2726,0.1601
16524,0.8009999999999999,0.077,0.43799999999999994
26656,0.34299999999999997,0.129,0.17600000000000002
9945,0.3349,0.2148,0.3572
26382,0.45899999999999996,0.14800000000000002,0.035
23497,0.195,0.22899999999999998,0.19899999999999998
1083,1.0,0.02,0.2908
21415,0.66,0.11900000000000001,0.488
11388,0.2017,0.1894,0.1111
6544,0.6511,0.1329,0.3458
11830,0.2253,0.1768,0.1181
2520,0.3205,0.2133,0.1056
24191,1.0,0.07400000000000001,0.526
24622,0.845,0.128,0.402
15127,0.12300000000000001,0.233,0.091
6403,0.6723,0.1434,0.2517
2061,1.0,0.0681,0.3327
25375,0.217,0.19399999999999998,0.134
21953,0.429,0.205,0.084
9640,0.2847,0.2128,0.2033
19337,1.0,0.02,0.253
24535,0.96,0.145,0.341
25677,0.155,0.24600000000000002,0.139
27704,0.83,0.18899999999999997,0.21600000000000003
13077,0.45899999999999996,0.23600000000000002,0.278
21477,0.682,0.045,0.51
6425,1.0,0.0203,0.1955
2500,1.0,0.0395,0.284
14149,1.0,0.04,0.738
19676,0.11199999999999999,0.23600000000000002,0.073
20994,0.395,0.152,0.303
7813,0.3019,0.2357,0.2296
4792,1.0,0.0407,0.3523
1498,1.0,0.1022,0.2723
3486,0.6959,0.1553,0.522
2925,1.0,0.0461,0.2584
14673,1.0,0.063,0.723
12642,1.0,0.001,0.511
25667,0.145,0.237,0.127
7328,0.1902,0.261,0.2026
23778,0.215,0.16399999999999998,0.317
23844,0.256,0.134,0.226
4477,0.9454,0.1182,0.2451
10630,0.4577,0.2238,0.2545
26595,0.268,0.177,0.171
11723,0.2879,0.1886,0.1212
7608,0.2693,0.2204,0.1196
7232,0.3685,0.2082,0.3044
23152,0.095,0.253,0.171
11047,0.2064,0.2447,0.1367
10847,0.1723,0.1791,0.11699999999999999
1446,0.9513,0.1685,0.2775
1824,1.0,0.0867,0.3188
4522,0.7813,0.2443,0.0535
13121,0.6459999999999999,0.161,0.318
26698,0.42100000000000004,0.201,0.243
4947,0.7802,0.1382,0.5632
14818,0.863,0.115,0.268
26039,0.231,0.243,0.193
15915,0.354,0.191,0.43799999999999994
16472,0.368,0.20800000000000002,0.384
22778,0.168,0.23600000000000002,0.2
13467,0.26899999999999996,0.195,0.121
12492,1.0,0.094,0.754
20999,0.312,0.165,0.28
24124,0.152,0.175,0.09699999999999999
27464,0.747,0.188,0.19
20366,0.10400000000000001,0.261,0.11699999999999999
22571,0.127,0.248,0.163
8588,0.5038,0.1751,0.3284
25382,0.22,0.20199999999999999,0.14
13887,1.0,0.026000000000000002,0.67
27122,0.43200000000000005,0.19399999999999998,0.048
6137,0.9907,0.1226,0.5137
13430,0.319,0.231,0.193
26203,0.503,0.21100000000000002,0.048
22564,0.124,0.253,0.17300000000000001
15673,0.13699999999999998,0.266,0.183
734,1.0,0.02,0.3186
14281,1.0,0.022000000000000002,0.693
26050,0.233,0.244,0.166
20453,0.213,0.22699999999999998,0.21600000000000003
2830,0.3321,0.1938,0.1414
15690,0.35600000000000004,0.259,0.19399999999999998
14837,0.924,0.10300000000000001,0.244
8551,0.4638,0.1914,0.3776
23123,0.126,0.256,0.14800000000000002
7252,0.447,0.1484,0.1279
5631,1.0,0.0652,0.2757
15616,0.20800000000000002,0.18,0.35100000000000003
16485,0.414,0.188,0.39399999999999996
23851,0.27899999999999997,0.134,0.221
26588,0.276,0.165,0.21
4808,1.0,0.0439,0.3772
21141,0.126,0.259,0.175
7660,0.2431,0.2651,0.2497
12155,1.0,0.02,0.266
831,1.0,0.0285,0.3385
24263,1.0,0.08900000000000001,0.475
7286,0.2755,0.1898,0.0443
2537,0.2755,0.2174,0.0714
19757,0.9359999999999999,0.071,0.48700000000000004
27650,0.866,0.182,0.156
26135,0.9329999999999999,0.055999999999999994,0.368
12075,1.0,0.0386,0.4424
8402,0.2619,0.2326,0.3574
14772,1.0,0.09,0.534
2745,0.3549,0.174,0.0801
24746,1.0,0.073,0.359
14364,1.0,0.069,0.418
7879,0.3167,0.2206,0.2879
16797,0.327,0.185,0.358
26835,0.431,0.23600000000000002,0.375
20840,0.953,0.069,0.337
6740,0.3463,0.2262,0.155
13453,0.319,0.171,0.13699999999999998
7861,0.2634,0.2559,0.2162
11117,0.2178,0.2475,0.1481
6811,0.5336,0.2383,0.1479
6630,0.2882,0.2518,0.2279
25633,0.226,0.153,0.212
5579,1.0,0.0521,0.3526
12109,0.9085,0.1165,0.3639
22161,0.35200000000000004,0.201,0.102
23678,0.831,0.081,0.54
12737,0.42,0.218,0.278
15129,0.12,0.239,0.094
23365,1.0,0.059000000000000004,0.54
14100,1.0,0.069,0.745
26507,0.344,0.14800000000000002,0.177
9824,0.2387,0.2143,0.2499
3861,0.9461,0.11199999999999999,0.3294
6202,1.0,0.1311,0.3762
11376,0.1852,0.1801,0.0923
26556,0.366,0.204,0.20199999999999999
21460,1.0,0.021,0.59
8522,0.4651,0.1854,0.5334
10116,0.6518,0.0267,0.2312
23245,0.9470000000000001,0.068,0.507
27792,0.723,0.087,0.539
25841,0.15,0.256,0.243
11472,0.1793,0.1424,0.1615
7522,0.2438,0.2196,0.3703
4103,0.7635,0.0806,0.2669
23901,0.243,0.162,0.297
7629,0.2631,0.2248,0.1157
427,1.0,0.02,0.2865
3596,1.0,0.0869,0.2672
48,0.9309999999999999,0.1962,0.1218
27279,0.256,0.16899999999999998,0.174
26117,0.9570000000000001,0.08,0.591
8822,0.3812,0.226,0.4114
642,0.9776,0.1585,0.2822
5889,0.6953,0.2583,0.2181
7132,0.4521,0.0793,0.2033
13443,0.299,0.222,0.17600000000000002
6060,0.7731,0.1002,0.4743
13300,0.35,0.145,0.217
6057,0.7884,0.1028,0.4924
14018,1.0,0.055999999999999994,0.752
10748,0.5456,0.2419,0.33299999999999996
198,1.0,0.0938,0.424
720,1.0,0.02,0.3121
20471,0.215,0.122,0.115
27551,0.7340000000000001,0.134,0.109
22626,0.2,0.165,0.162
21367,0.316,0.134,0.363
6843,0.4099,0.1882,0.3167
10029,0.3075,0.2199,0.2346
13594,0.303,0.23800000000000002,0.19699999999999998
9794,0.2506,0.2117,0.2197
6099,0.7219,0.1335,0.4476
7916,0.8782,0.129,0.4345
5527,1.0,0.0285,0.5514
4437,0.8068,0.2331,0.0847
13531,0.17,0.18600000000000003,0.08
7490,0.3506,0.1995,0.3484
12497,1.0,0.066,0.721
1619,1.0,0.1236,0.2492
21357,0.24100000000000002,0.19399999999999998,0.324
818,1.0,0.02,0.2976
6998,0.1962,0.2559,0.20800000000000002
11942,0.7812,0.1167,0.6609
27676,0.657,0.225,0.373
5565,1.0,0.0245,0.414
15826,0.34299999999999997,0.166,0.321
26920,0.456,0.214,0.04
26109,1.0,0.075,0.55
3697,1.0,0.0937,0.3055
11164,0.1877,0.2337,0.1162
1473,1.0,0.1402,0.1803
1452,0.8908,0.1759,0.2887
12942,0.158,0.22699999999999998,0.057999999999999996
1708,0.9336,0.1554,0.3957
19717,0.107,0.23199999999999998,0.071
10947,1.0,0.0603,0.1917
7774,0.9977,0.0629,0.5
11227,0.1755,0.2296,0.1108
24677,0.611,0.129,0.298
6749,0.3471,0.2303,0.1545
15552,0.11900000000000001,0.255,0.204
6368,0.9278,0.1918,0.3855
17137,0.098,0.23399999999999999,0.11599999999999999
24183,1.0,0.092,0.526
4658,0.8988,0.1708,0.5844
7856,0.2817,0.2596,0.2227
12740,0.337,0.23199999999999998,0.266
19151,1.0,0.073,0.304
8577,0.4701,0.1785,0.3671
25998,0.18100000000000002,0.22399999999999998,0.159
7978,0.1066,0.2321,0.0342
6472,1.0,0.0642,0.4044
15745,0.504,0.266,0.177
27092,0.419,0.198,0.055
2899,1.0,0.0249,0.3369
896,1.0,0.0661,0.3753
10881,1.0,0.0533,0.1902
14864,0.78,0.09300000000000001,0.205
14819,0.853,0.11599999999999999,0.26899999999999996
15830,0.34,0.163,0.326
10003,0.2975,0.1656,0.2461
8768,0.4818,0.2331,0.3427
19255,1.0,0.102,0.287
26680,0.373,0.156,0.214
25831,0.162,0.258,0.18899999999999997
8560,0.4233,0.1959,0.3589
3369,1.0,0.0589,0.2781
22325,0.12300000000000001,0.261,0.152
22050,0.447,0.212,0.078
7077,0.2077,0.2517,0.231
24546,0.937,0.135,0.319
2935,1.0,0.0728,0.3295
13838,1.0,0.024,0.637
27844,0.8220000000000001,0.13,0.078
21171,0.2,0.213,0.344
10506,0.3366,0.2392,0.3204
6179,0.9066,0.1596,0.3936
7207,0.3696,0.1792,0.2651
10363,0.5247,0.1834,0.3044
26177,0.161,0.20600000000000002,0.047
6957,0.2057,0.2307,0.2154
22765,0.133,0.251,0.183
7213,0.4577,0.1379,0.2841
8801,0.4714,0.226,0.3758
8142,0.1379,0.2348,0.1126
26957,0.502,0.18600000000000003,0.026000000000000002
16101,0.21600000000000003,0.16899999999999998,0.23600000000000002
10339,0.3456,0.2114,0.3533
9729,0.2367,0.2128,0.222
10402,0.3389,0.2206,0.278
27693,0.937,0.222,0.284
15680,0.21899999999999997,0.255,0.203
14265,1.0,0.02,0.703
2119,1.0,0.0666,0.7881
15744,0.51,0.265,0.168
609,1.0,0.161,0.321
4973,1.0,0.0425,0.4577
6736,0.324,0.2356,0.1602
5482,0.5186,0.1538,0.2517
12986,0.763,0.132,0.256
25037,1.0,0.064,0.598
5444,0.5245,0.1567,0.266
27268,0.5920000000000001,0.10800000000000001,0.20199999999999999
25458,0.217,0.19699999999999998,0.175
12172,1.0,0.0535,0.7357
26663,0.306,0.18,0.21
21670,0.424,0.228,0.057999999999999996
3222,1.0,0.1118,0.24
23653,1.0,0.038,0.5329999999999999
7087,0.2083,0.2533,0.1982
22801,0.23600000000000002,0.188,0.209
11957,0.9084,0.0924,0.6069
13393,0.318,0.258,0.201
27110,0.43799999999999994,0.195,0.047
24510,1.0,0.085,0.272
6157,0.9226,0.1681,0.3987
26090,0.52,0.172,0.361
183,0.8387,0.2114,0.1904
23566,0.272,0.124,0.201
10632,0.4579,0.2232,0.2774
22037,0.434,0.21,0.096
5488,0.7117,0.0874,0.386
9482,0.1749,0.2253,0.1663
271,1.0,0.1723,0.1848
22475,0.127,0.259,0.182
27350,0.639,0.23,0.327
13448,0.308,0.195,0.168
8546,0.5173,0.1846,0.4481
12718,0.36700000000000005,0.163,0.113
18988,1.0,0.028999999999999998,0.298
3488,0.8514,0.1114,0.4414
681,0.7405,0.0517,0.2665
3070,1.0,0.0912,0.29100000000000004
26089,0.513,0.16699999999999998,0.34700000000000003
25999,0.183,0.222,0.156
13130,0.5489999999999999,0.17300000000000001,0.25
22410,0.12,0.26,0.162
12655,0.304,0.152,0.11599999999999999
21327,0.175,0.22699999999999998,0.113
15115,0.11699999999999999,0.244,0.10099999999999999
27186,0.493,0.129,0.053
19806,0.348,0.172,0.382
11926,1.0,0.0639,0.6153
6542,0.6462,0.1395,0.3098
10610,0.4326,0.2289,0.2685
9462,0.1396,0.2352,0.1742
15760,0.48200000000000004,0.262,0.16899999999999998
26213,0.501,0.217,0.044000000000000004
10015,0.2802,0.2023,0.2553
26894,0.379,0.212,0.047
1887,1.0,0.0525,0.5893
20851,0.159,0.22399999999999998,0.312
5127,0.9436,0.10300000000000001,0.4851
25829,0.165,0.254,0.183
2854,1.0,0.02,0.2918
13450,0.313,0.182,0.149
27822,0.968,0.106,0.13699999999999998
4353,0.8756,0.1621,0.2141
8125,0.1549,0.2344,0.0835
25671,0.14800000000000002,0.242,0.13
24201,1.0,0.021,0.496
26884,0.36700000000000005,0.207,0.066
6482,0.7234,0.1148,0.3968
26338,0.389,0.132,0.038
23239,0.943,0.044000000000000004,0.436
20361,0.12,0.256,0.102
9879,0.2936,0.1848,0.3307
16055,0.395,0.187,0.465
19686,0.114,0.23199999999999998,0.076
16446,0.33899999999999997,0.19899999999999998,0.39799999999999996
27421,0.7979999999999999,0.2,0.12300000000000001
8185,0.2225,0.1816,0.0828
13487,0.226,0.20600000000000002,0.105
1195,1.0,0.1286,0.2406
24741,1.0,0.033,0.294
27505,0.945,0.17600000000000002,0.203
14430,1.0,0.022000000000000002,0.21
5366,0.6034,0.2145,0.313
19811,0.43,0.16,0.382
24936,1.0,0.044000000000000004,0.292
27825,1.0,0.098,0.126
9457,0.1437,0.23399999999999999,0.1886
8051,0.0993,0.2316,0.0181
24598,0.9990000000000001,0.12300000000000001,0.309
11313,0.2619,0.1987,0.1425
9658,0.2823,0.2051,0.2696
1051,1.0,0.0595,0.1703
22588,0.131,0.24600000000000002,0.179
3257,1.0,0.0877,0.3636
14614,1.0,0.077,0.703
11006,0.22,0.2298,0.127
23082,0.19899999999999998,0.203,0.221
21570,0.27399999999999997,0.207,0.08199999999999999
23971,0.165,0.187,0.11800000000000001
24749,1.0,0.084,0.433
23812,0.203,0.159,0.235
11891,1.0,0.0466,0.5437
3445,0.8838,0.2057,0.2031
22609,0.141,0.248,0.19
6279,0.9281,0.1785,0.4464
26392,0.49,0.17800000000000002,0.032
3678,1.0,0.0867,0.3703
8655,0.4334,0.2411,0.3106
4282,0.8574,0.2247,0.0238
8230,0.3673,0.2247,0.2413
15752,0.491,0.257,0.163
1386,1.0,0.0523,0.1993
3630,0.9125,0.1393,0.2108
24570,0.917,0.132,0.28800000000000003
26040,0.23,0.245,0.18899999999999997
12095,0.9124,0.126,0.3972
7057,0.2232,0.2397,0.2395
13283,0.28300000000000003,0.23199999999999998,0.22399999999999998
23139,0.10800000000000001,0.257,0.153
5664,1.0,0.0663,0.4272
27149,0.354,0.195,0.063
1370,0.8404,0.1001,0.2689
21796,0.396,0.221,0.065
27190,0.475,0.136,0.06
18943,1.0,0.039,0.275
12144,1.0,0.0685,0.7142
6796,0.3641,0.2467,0.1477
11834,0.242,0.1779,0.1147
2081,1.0,0.0703,0.2794
15467,0.25,0.171,0.425
11906,1.0,0.0587,0.5441
7809,0.3719,0.2068,0.2412
10728,0.3259,0.2147,0.3162
22174,0.301,0.21100000000000002,0.10400000000000001
4138,0.3024,0.2469,0.0809
8475,0.4431,0.2027,0.3205
22519,0.147,0.21899999999999997,0.175
14193,1.0,0.039,0.72
22284,0.182,0.24600000000000002,0.168
1356,1.0,0.0768,0.4577
2478,0.1489,0.2317,0.0408
13522,0.184,0.185,0.098
15592,0.136,0.21,0.276
15704,0.433,0.262,0.191
12116,0.9813,0.087,0.2786
23272,0.12,0.188,0.266
16985,0.43,0.19399999999999998,0.337
8317,0.25,0.2339,0.2214
12127,1.0,0.02,0.2825
4015,1.0,0.0982,0.3344
8574,0.4183,0.174,0.3609
24461,1.0,0.08199999999999999,0.299
7321,0.215,0.2372,0.2177
18485,0.11800000000000001,0.226,0.08800000000000001
19810,0.40299999999999997,0.165,0.37799999999999995
6144,0.9927,0.1307,0.5003
23358,1.0,0.043,0.5479999999999999
16491,0.561,0.129,0.424
16026,0.578,0.121,0.45399999999999996
15084,0.401,0.14400000000000002,0.126
5012,1.0,0.0222,0.4626
11059,0.1996,0.2544,0.1306
7910,0.9949,0.0969,0.4848
5476,0.5719,0.1393,0.276
25932,1.0,0.02,0.419
441,1.0,0.1633,0.3055
25947,0.251,0.14300000000000002,0.153
16696,0.174,0.151,0.354
22856,0.191,0.22899999999999998,0.27899999999999997
10309,0.3855,0.2263,0.4751
13716,0.578,0.255,0.311
19685,0.114,0.23,0.081
14454,0.8240000000000001,0.114,0.27899999999999997
14447,0.812,0.11199999999999999,0.263
23099,0.152,0.226,0.159
43,0.8148,0.177,0.2354
6022,0.6974,0.1113,0.4165
1247,1.0,0.0931,0.2262
13387,0.307,0.263,0.23
3268,1.0,0.0747,0.2627
7839,0.2724,0.266,0.22
11371,0.1784,0.1927,0.1283
15078,0.537,0.114,0.21899999999999997
3394,1.0,0.1043,0.3242
13972,1.0,0.057,0.777
8433,0.28600000000000003,0.2255,0.3665
14417,1.0,0.076,0.304
20780,0.127,0.27699999999999997,0.17
11080,0.2038,0.2488,0.1325
16007,0.5870000000000001,0.12,0.47200000000000003
25035,1.0,0.063,0.608
27515,0.94,0.17600000000000002,0.534
3280,1.0,0.0763,0.3736
15562,0.111,0.266,0.196
11261,0.2287,0.23800000000000002,0.1159
2531,0.3019,0.2055,0.0711
26456,0.284,0.185,0.16699999999999998
4476,0.8583,0.1342,0.222
23784,0.205,0.133,0.303
11166,0.1939,0.233,0.1261
10264,0.3844,0.1519,0.3185
1437,0.8445,0.1569,0.2764
4352,0.8416,0.1635,0.2024
6751,0.3492,0.2258,0.1565
24983,1.0,0.065,0.486
22212,0.255,0.221,0.111
1070,1.0,0.0311,0.2837
9797,0.2836,0.1897,0.2152
3958,1.0,0.1178,0.3073
4980,1.0,0.047,0.4538
1737,1.0,0.0521,0.3143
3578,1.0,0.0983,0.3173
22314,0.125,0.26,0.157
27114,0.433,0.192,0.045
531,0.6719,0.1652,0.2769
26269,0.524,0.156,0.045
16390,0.255,0.245,0.34
9884,0.3061,0.1814,0.3192
7009,0.2045,0.2523,0.2207
27401,0.851,0.17,0.10400000000000001
10169,0.2937,0.2466,0.2914
24197,1.0,0.03,0.495
6398,0.6736,0.1661,0.2796
26544,0.34,0.18,0.17600000000000002
3696,1.0,0.1002,0.2615
10161,0.2934,0.2482,0.2917
14813,1.0,0.096,0.308
16898,0.215,0.196,0.28800000000000003
11746,0.2953,0.1776,0.1203
19511,0.115,0.231,0.083
20449,0.196,0.23600000000000002,0.209
17171,0.098,0.245,0.10099999999999999
26691,0.39799999999999996,0.187,0.213
5485,0.5143,0.1385,0.3513
12650,0.6829999999999999,0.064,0.28600000000000003
24484,1.0,0.09699999999999999,0.259
27210,0.461,0.183,0.1
27554,1.0,0.02,0.115
27106,0.424,0.201,0.037000000000000005
22078,0.42700000000000005,0.225,0.12
22151,0.379,0.209,0.08900000000000001
6531,0.6161,0.1527,0.2119
21101,0.114,0.273,0.153
22126,0.478,0.203,0.133
24696,1.0,0.087,0.272
15788,0.49700000000000005,0.253,0.185
26749,0.301,0.22399999999999998,0.22699999999999998
18933,1.0,0.02,0.265
9555,0.1915,0.2188,0.1942
12539,1.0,0.051,0.775
11359,0.2516,0.1728,0.1158
11783,0.2522,0.20199999999999999,0.08800000000000001
12820,0.31,0.08900000000000001,0.785
5515,1.0,0.0493,0.3313
24389,1.0,0.02,0.273
13679,0.428,0.218,0.195
2302,0.5195,0.1333,0.1085
16010,0.53,0.131,0.485
7062,0.2113,0.2441,0.2373
7651,0.2651,0.263,0.2239
15383,0.102,0.27,0.157
17178,0.10400000000000001,0.24100000000000002,0.095
9631,0.2857,0.2134,0.225
11263,0.2291,0.2389,0.1311
3654,1.0,0.0697,0.387
7938,0.1654,0.2026,0.0307
8029,0.0974,0.2407,0.0297
21972,0.45799999999999996,0.209,0.098
15919,0.35600000000000004,0.183,0.445
158,0.9005,0.1083,0.3305
22853,0.19899999999999998,0.22399999999999998,0.256
6671,0.2618,0.2581,0.2402
1309,0.9537,0.1623,0.3443
2630,0.5902,0.1278,0.1946
10544,0.4264,0.2111,0.3229
1299,1.0,0.14400000000000002,0.2314
11353,0.2979,0.1494,0.1391
8403,0.2565,0.2313,0.3516
6471,1.0,0.0784,0.3721
13418,0.298,0.24100000000000002,0.198
1128,1.0,0.0928,0.3022
7619,0.2875,0.2175,0.1273
21934,0.445,0.21,0.085
316,1.0,0.2015,0.2376
21390,0.643,0.095,0.456
1032,1.0,0.0889,0.2238
22575,0.129,0.249,0.188
2272,0.2366,0.2319,0.0979
27507,0.9279999999999999,0.183,0.245
24867,1.0,0.02,0.34299999999999997
668,1.0,0.0251,0.1911
25830,0.163,0.256,0.183
